code,npi_number,short_description,long_description
93460,1497708473,,"Catheter placement in coronary artery(s) for coronary angiography, including intraprocedural injection(s) for coronary angiography, imaging supervision and interpretation; with right and left heart catheterization including intraprocedural injection(s) for left ventriculography, when performed"
93461,1497708473,,"Catheter placement in coronary artery(s) for coronary angiography, including intraprocedural injection(s) for coronary angiography, imaging supervision and interpretation; with right and left heart catheterization including intraprocedural injection(s) for left ventriculography, when performed, catheter placement(s) in bypass graft(s) (internal mammary, free arterial, venous grafts) with bypass graft angiography"
93567,1497708473,,"Injection procedure during cardiac catheterization including imaging supervision, interpretation, and report; for supravalvular aortography (List separately in addition to code for primary procedure)"
93571,1497708473,,Intravascular Doppler velocity and/or pressure derived coronary flow reserve measurement (coronary vessel or graft) during coronary angiography including pharmacologically induced stress; initial vessel (List separately in addition to code for primary procedure)
93572,1497708473,,Intravascular Doppler velocity and/or pressure derived coronary flow reserve measurement (coronary vessel or graft) during coronary angiography including pharmacologically induced stress; each additional vessel (List separately in addition to code for primary procedure)
93641,1497708473,,"Electrophysiologic evaluation of single or dual chamber pacing cardioverter-defibrillator leads including defibrillation threshold evaluation (induction of arrhythmia, evaluation of sensing and pacing for arrhythmia termination) at time of initial implantation or replacement; with testing of single or dual chamber pacing cardioverter-defibrillator pulse generator"
93880,1497708473,,Duplex scan of extracranial arteries; complete bilateral study
93882,1497708473,,Duplex scan of extracranial arteries; unilateral or limited study
93922,1497708473,,"Limited bilateral noninvasive physiologic studies of upper or lower extremity arteries, (eg, for lower extremity: ankle/brachial indices at distal posterior tibial and anterior tibial/dorsalis pedis arteries plus bidirectional, Doppler waveform recording and analysis at 1-2 levels, or ankle/brachial indices at distal posterior tibial and anterior tibial/dorsalis pedis arteries plus volume plethysmography at 1-2 levels, or ankle/brachial indices at distal posterior tibial and anterior tibial/dorsalis pedis arteries with, transcutaneous oxygen tension measurement at 1-2 levels)"
93923,1497708473,,"Complete bilateral noninvasive physiologic studies of upper or lower extremity arteries, 3 or more levels (eg, for lower extremity: ankle/brachial indices at distal posterior tibial and anterior tibial/dorsalis pedis arteries plus segmental blood pressure measurements with bidirectional Doppler waveform recording and analysis, at 3 or more levels, or ankle/brachial indices at distal posterior tibial and anterior tibial/dorsalis pedis arteries plus segmental volume plethysmography at 3 or more levels, or ankle/brachial indices at distal posterior tibial and anterior tibial/dorsalis pedis arteries plus segmental transcutaneous oxygen tension measurements at 3 or more levels), or single level study with provocative functional maneuvers (eg, measurements with postural provocative tests, or measurements with reactive hyperemia)"
93924,1497708473,,"Noninvasive physiologic studies of lower extremity arteries, at rest and following treadmill stress testing, (ie, bidirectional Doppler waveform or volume plethysmography recording and analysis at rest with ankle/brachial indices immediately after and at timed intervals following performance of a standardized protocol on a motorized treadmill plus recording of time of onset of claudication or other symptoms, maximal walking time, and time to recovery) complete bilateral study"
93925,1497708473,,Duplex scan of lower extremity arteries or arterial bypass grafts; complete bilateral study
93926,1497708473,,Duplex scan of lower extremity arteries or arterial bypass grafts; unilateral or limited study
93930,1497708473,,Duplex scan of upper extremity arteries or arterial bypass grafts; complete bilateral study
93931,1497708473,,Duplex scan of upper extremity arteries or arterial bypass grafts; unilateral or limited study
93970,1497708473,,Duplex scan of extremity veins including responses to compression and other maneuvers; complete bilateral study
93971,1497708473,,Duplex scan of extremity veins including responses to compression and other maneuvers; unilateral or limited study
93975,1497708473,,"Duplex scan of arterial inflow and venous outflow of abdominal, pelvic, scrotal contents and/or retroperitoneal organs; complete study"
93976,1497708473,,"Duplex scan of arterial inflow and venous outflow of abdominal, pelvic, scrotal contents and/or retroperitoneal organs; limited study"
93978,1497708473,,"Duplex scan of aorta, inferior vena cava, iliac vasculature, or bypass grafts; complete study"
93979,1497708473,,"Duplex scan of aorta, inferior vena cava, iliac vasculature, or bypass grafts; unilateral or limited study"
93981,1497708473,,Duplex scan of arterial inflow and venous outflow of penile vessels; follow-up or limited study
94002,1497708473,,"Ventilation assist and management, initiation of pressure or volume preset ventilators for assisted or controlled breathing; hospital inpatient/observation, initial day"
94003,1497708473,,"Ventilation assist and management, initiation of pressure or volume preset ventilators for assisted or controlled breathing; hospital inpatient/observation, each subsequent day"
94010,1497708473,,"Spirometry, including graphic record, total and timed vital capacity, expiratory flow rate measurement(s), with or without maximal voluntary ventilation"
94060,1497708473,,"Bronchodilation responsiveness, spirometry as in 94010, pre- and post-bronchodilator administration"
94150,1497708473,,"Vital capacity, total (separate procedure)"
94200,1497708473,,"Maximum breathing capacity, maximal voluntary ventilation"
94250,1497708473,,"Expired gas collection, quantitative, single procedure (separate procedure)"
94375,1497708473,,Respiratory flow volume loop
94640,1497708473,,"Pressurized or nonpressurized inhalation treatment for acute airway obstruction for therapeutic purposes and/or for diagnostic purposes such as sputum induction with an aerosol generator, nebulizer, metered dose inhaler or intermittent positive pressure breathing (IPPB) device"
94660,1497708473,,"Continuous positive airway pressure ventilation (CPAP), initiation and management"
94664,1497708473,,"Demonstration and/or evaluation of patient utilization of an aerosol generator, nebulizer, metered dose inhaler or IPPB device"
94667,1497708473,,"Manipulation chest wall, such as cupping, percussing, and vibration to facilitate lung function; initial demonstration and/or evaluation"
94729,1497708473,,"Diffusing capacity (eg, carbon monoxide, membrane) (List separately in addition to code for primary procedure)"
94760,1497708473,,Noninvasive ear or pulse oximetry for oxygen saturation; single determination
94761,1497708473,,"Noninvasive ear or pulse oximetry for oxygen saturation; multiple determinations (eg, during exercise)"
94762,1497708473,,Noninvasive ear or pulse oximetry for oxygen saturation; by continuous overnight monitoring (separate procedure)
94770,1497708473,,"Carbon dioxide, expired gas determination by infrared analyzer"
94799,1497708473,,Unlisted pulmonary service or procedure
95812,1497708473,,Electroencephalogram (EEG) extended monitoring; 41-60 minutes
95813,1497708473,,Electroencephalogram (EEG) extended monitoring; 61-119 minutes
95816,1497708473,,Electroencephalogram (EEG); including recording awake and drowsy
95819,1497708473,,Electroencephalogram (EEG); including recording awake and asleep
95822,1497708473,,Electroencephalogram (EEG); recording in coma or sleep only
95824,1497708473,,Electroencephalogram (EEG); cerebral death evaluation only
96360,1497708473,,"Intravenous infusion, hydration; initial, 31 minutes to 1 hour"
96361,1497708473,,"Intravenous infusion, hydration; each additional hour (List separately in addition to code for primary procedure)"
96365,1497708473,,"Intravenous infusion, for therapy, prophylaxis, or diagnosis (specify substance or drug); initial, up to 1 hour"
96366,1497708473,,"Intravenous infusion, for therapy, prophylaxis, or diagnosis (specify substance or drug); each additional hour (List separately in addition to code for primary procedure)"
96367,1497708473,,"Intravenous infusion, for therapy, prophylaxis, or diagnosis (specify substance or drug); additional sequential infusion of a new drug/substance, up to 1 hour (List separately in addition to code for primary procedure)"
96368,1497708473,,"Intravenous infusion, for therapy, prophylaxis, or diagnosis (specify substance or drug); concurrent infusion (List separately in addition to code for primary procedure)"
96372,1497708473,,"Therapeutic, prophylactic, or diagnostic injection (specify substance or drug); subcutaneous or intramuscular"
96374,1497708473,,"Therapeutic, prophylactic, or diagnostic injection (specify substance or drug); intravenous push, single or initial substance/drug"
96375,1497708473,,"Therapeutic, prophylactic, or diagnostic injection (specify substance or drug); each additional sequential intravenous push of a new substance/drug (List separately in addition to code for primary procedure)"
96376,1497708473,,"Therapeutic, prophylactic, or diagnostic injection (specify substance or drug); each additional sequential intravenous push of the same substance/drug provided in a facility (List separately in addition to code for primary procedure)"
97012,1497708473,,"Application of a modality to 1 or more areas; traction, mechanical"
97110,1497708473,,"Therapeutic procedure, 1 or more areas, each 15 minutes; therapeutic exercises to develop strength and endurance, range of motion and flexibility"
97112,1497708473,,"Therapeutic procedure, 1 or more areas, each 15 minutes; neuromuscular reeducation of movement, balance, coordination, kinesthetic sense, posture, and/or proprioception for sitting and/or standing activities"
97116,1497708473,,"Therapeutic procedure, 1 or more areas, each 15 minutes; gait training (includes stair climbing)"
97140,1497708473,,"Manual therapy techniques (eg, mobilization/ manipulation, manual lymphatic drainage, manual traction), 1 or more regions, each 15 minutes"
97161,1497708473,,"Physical therapy evaluation: low complexity, requiring these components: A history with no personal factors and/or comorbidities that impact the plan of care; An examination of body system(s) using standardized tests and measures addressing 1-2 elements from any of the following: body structures and functions, activity limitations, and/or participation restrictions; A clinical presentation with stable and/or uncomplicated characteristics; and Clinical decision making of low complexity using standardized patient assessment instrument and/or measurable assessment of functional outcome. Typically, 20 minutes are spent face-to-face with the patient and/or family."
97162,1497708473,,"Physical therapy evaluation: moderate complexity, requiring these components: A history of present problem with 1-2 personal factors and/or comorbidities that impact the plan of care; An examination of body systems using standardized tests and measures in addressing a total of 3 or more elements from any of the following: body structures and functions, activity limitations, and/or participation restrictions; An evolving clinical presentation with changing characteristics; and Clinical decision making of moderate complexity using standardized patient assessment instrument and/or measurable assessment of functional outcome. Typically, 30 minutes are spent face-to-face with the patient and/or family."
97163,1497708473,,"Physical therapy evaluation: high complexity, requiring these components: A history of present problem with 3 or more personal factors and/or comorbidities that impact the plan of care; An examination of body systems using standardized tests and measures addressing a total of 4 or more elements from any of the following: body structures and functions, activity limitations, and/or participation restrictions; A clinical presentation with unstable and unpredictable characteristics; and Clinical decision making of high complexity using standardized patient assessment instrument and/or measurable assessment of functional outcome. Typically, 45 minutes are spent face-to-face with the patient and/or family."
97164,1497708473,,"Re-evaluation of physical therapy established plan of care, requiring these components: An examination including a review of history and use of standardized tests and measures is required; and Revised plan of care using a standardized patient assessment instrument and/or measurable assessment of functional outcome Typically, 20 minutes are spent face-to-face with the patient and/or family."
97165,1497708473,,"Occupational therapy evaluation, low complexity, requiring these components: An occupational profile and medical and therapy history, which includes a brief history including review of medical and/or therapy records relating to the presenting problem; An assessment(s) that identifies 1-3 performance deficits (ie, relating to physical, cognitive, or psychosocial skills) that result in activity limitations and/or participation restrictions; and Clinical decision making of low complexity, which includes an analysis of the occupational profile, analysis of data from problem-focused assessment(s), and consideration of a limited number of treatment options. Patient presents with no comorbidities that affect occupational performance. Modification of tasks or assistance (eg, physical or verbal) with assessment(s) is not necessary to enable completion of evaluation component. Typically, 30 minutes are spent face-to-face with the patient and/or family."
97166,1497708473,,"Occupational therapy evaluation, moderate complexity, requiring these components: An occupational profile and medical and therapy history, which includes an expanded review of medical and/or therapy records and additional review of physical, cognitive, or psychosocial history related to current functional performance; An assessment(s) that identifies 3-5 performance deficits (ie, relating to physical, cognitive, or psychosocial skills) that result in activity limitations and/or participation restrictions; and Clinical decision making of moderate analytic complexity, which includes an analysis of the occupational profile, analysis of data from detailed assessment(s), and consideration of several treatment options. Patient may present with comorbidities that affect occupational performance. Minimal to moderate modification of tasks or assistance (eg, physical or verbal) with assessment(s) is necessary to enable patient to complete evaluation component. Typically, 45 minutes are spent face-to-face with the patient and/or family."
97167,1497708473,,"Occupational therapy evaluation, high complexity, requiring these components: An occupational profile and medical and therapy history, which includes review of medical and/or therapy records and extensive additional review of physical, cognitive, or psychosocial history related to current functional performance; An assessment(s) that identifies 5 or more performance deficits (ie, relating to physical, cognitive, or psychosocial skills) that result in activity limitations and/or participation restrictions; and Clinical decision making of high analytic complexity, which includes an analysis of the patient profile, analysis of data from comprehensive assessment(s), and consideration of multiple treatment options. Patient presents with comorbidities that affect occupational performance. Significant modification of tasks or assistance (eg, physical or verbal) with assessment(s) is necessary to enable patient to complete evaluation component. Typically, 60 minutes are spent face-to-face with the patient and/or family."
97168,1497708473,,"Re-evaluation of occupational therapy established plan of care, requiring these components: An assessment of changes in patient functional or medical status with revised plan of care; An update to the initial occupational profile to reflect changes in condition or environment that affect future interventions and/or goals; and A revised plan of care. A formal reevaluation is performed when there is a documented change in functional status or a significant change to the plan of care is required. Typically, 30 minutes are spent face-to-face with the patient and/or family."
97530,1497708473,,"Therapeutic activities, direct (one-on-one) patient contact (use of dynamic activities to improve functional performance), each 15 minutes"
97535,1497708473,,"Self-care/home management training (eg, activities of daily living (ADL) and compensatory training, meal preparation, safety procedures, and instructions in use of assistive technology devices/adaptive equipment) direct one-on-one contact, each 15 minutes"
97542,1497708473,,"Wheelchair management (eg, assessment, fitting, training), each 15 minutes"
97597,1497708473,,"Debridement (eg, high pressure waterjet with/without suction, sharp selective debridement with scissors, scalpel and forceps), open wound, (eg, fibrin, devitalized epidermis and/or dermis, exudate, debris, biofilm), including topical application(s), wound assessment, use of a whirlpool, when performed and instruction(s) for ongoing care, per session, total wound(s) surface area; first 20 sq cm or less"
97602,1497708473,,"Removal of devitalized tissue from wound(s), non-selective debridement, without anesthesia (eg, wet-to-moist dressings, enzymatic, abrasion, larval therapy), including topical application(s), wound assessment, and instruction(s) for ongoing care, per session"
97605,1497708473,,"Negative pressure wound therapy (eg, vacuum assisted drainage collection), utilizing durable medical equipment (DME), including topical application(s), wound assessment, and instruction(s) for ongoing care, per session; total wound(s) surface area less than or equal to 50 square centimeters"
97606,1497708473,,"Negative pressure wound therapy (eg, vacuum assisted drainage collection), utilizing durable medical equipment (DME), including topical application(s), wound assessment, and instruction(s) for ongoing care, per session; total wound(s) surface area greater than 50 square centimeters"
97802,1497708473,,"Medical nutrition therapy; initial assessment and intervention, individual, face-to-face with the patient, each 15 minutes"
97803,1497708473,,"Medical nutrition therapy; re-assessment and intervention, individual, face-to-face with the patient, each 15 minutes"
97804,1497708473,,"Medical nutrition therapy; group (2 or more individual(s)), each 30 minutes"
99195,1497708473,,"Phlebotomy, therapeutic (separate procedure)"
99201,1497708473,,"Office or other outpatient visit for the evaluation and management of a new patient, which requires these 3 key components: A problem focused history; A problem focused examination; Straightforward medical decision making. Counseling and/or coordination of care with other physicians, other qualified health care professionals, or agencies are provided consistent with the nature of the problem(s) and the patient's and/or family's needs. Usually, the presenting problem(s) are self limited or minor. Typically, 10 minutes are spent face-to-face with the patient and/or family."
99202,1497708473,,"Office or other outpatient visit for the evaluation and management of a new patient, which requires these 3 key components: An expanded problem focused history; An expanded problem focused examination; Straightforward medical decision making. Counseling and/or coordination of care with other physicians, other qualified health care professionals, or agencies are provided consistent with the nature of the problem(s) and the patient's and/or family's needs. Usually, the presenting problem(s) are of low to moderate severity. Typically, 20 minutes are spent face-to-face with the patient and/or family."
99203,1497708473,,"Office or other outpatient visit for the evaluation and management of a new patient, which requires these 3 key components: A detailed history; A detailed examination; Medical decision making of low complexity. Counseling and/or coordination of care with other physicians, other qualified health care professionals, or agencies are provided consistent with the nature of the problem(s) and the patient's and/or family's needs. Usually, the presenting problem(s) are of moderate severity. Typically, 30 minutes are spent face-to-face with the patient and/or family."
99204,1497708473,,"Office or other outpatient visit for the evaluation and management of a new patient, which requires these 3 key components: A comprehensive history; A comprehensive examination; Medical decision making of moderate complexity. Counseling and/or coordination of care with other physicians, other qualified health care professionals, or agencies are provided consistent with the nature of the problem(s) and the patient's and/or family's needs. Usually, the presenting problem(s) are of moderate to high severity. Typically, 45 minutes are spent face-to-face with the patient and/or family."
99205,1497708473,,"Office or other outpatient visit for the evaluation and management of a new patient, which requires these 3 key components: A comprehensive history; A comprehensive examination; Medical decision making of high complexity. Counseling and/or coordination of care with other physicians, other qualified health care professionals, or agencies are provided consistent with the nature of the problem(s) and the patient's and/or family's needs. Usually, the presenting problem(s) are of moderate to high severity. Typically, 60 minutes are spent face-to-face with the patient and/or family."
99211,1497708473,,"Office or other outpatient visit for the evaluation and management of an established patient, that may not require the presence of a physician or other qualified health care professional. Usually, the presenting problem(s) are minimal. Typically, 5 minutes are spent performing or supervising these services."
99212,1497708473,,"Office or other outpatient visit for the evaluation and management of an established patient, which requires at least 2 of these 3 key components: A problem focused history; A problem focused examination; Straightforward medical decision making. Counseling and/or coordination of care with other physicians, other qualified health care professionals, or agencies are provided consistent with the nature of the problem(s) and the patient's and/or family's needs. Usually, the presenting problem(s) are self limited or minor. Typically, 10 minutes are spent face-to-face with the patient and/or family."
99213,1497708473,,"Office or other outpatient visit for the evaluation and management of an established patient, which requires at least 2 of these 3 key components: An expanded problem focused history; An expanded problem focused examination; Medical decision making of low complexity. Counseling and coordination of care with other physicians, other qualified health care professionals, or agencies are provided consistent with the nature of the problem(s) and the patient's and/or family's needs. Usually, the presenting problem(s) are of low to moderate severity. Typically, 15 minutes are spent face-to-face with the patient and/or family."
99214,1497708473,,"Office or other outpatient visit for the evaluation and management of an established patient, which requires at least 2 of these 3 key components: A detailed history; A detailed examination; Medical decision making of moderate complexity. Counseling and/or coordination of care with other physicians, other qualified health care professionals, or agencies are provided consistent with the nature of the problem(s) and the patient's and/or family's needs. Usually, the presenting problem(s) are of moderate to high severity. Typically, 25 minutes are spent face-to-face with the patient and/or family."
99215,1497708473,,"Office or other outpatient visit for the evaluation and management of an established patient, which requires at least 2 of these 3 key components: A comprehensive history; A comprehensive examination; Medical decision making of high complexity. Counseling and/or coordination of care with other physicians, other qualified health care professionals, or agencies are provided consistent with the nature of the problem(s) and the patient's and/or family's needs. Usually, the presenting problem(s) are of moderate to high severity. Typically, 40 minutes are spent face-to-face with the patient and/or family."
99218,1497708473,,"Initial observation care, per day, for the evaluation and management of a patient which requires these 3 key components: A detailed or comprehensive history; A detailed or comprehensive examination; and Medical decision making that is straightforward or of low complexity. Counseling and/or coordination of care with other physicians, other qualified health care professionals, or agencies are provided consistent with the nature of the problem(s) and the patient's and/or family's needs. Usually, the problem(s) requiring admission to outpatient hospital ""observation status"" are of low severity. Typically, 30 minutes are spent at the bedside and on the patient's hospital floor or unit."
99281,1497708473,,"Emergency department visit for the evaluation and management of a patient, which requires these 3 key components: A problem focused history; A problem focused examination; and Straightforward medical decision making. Counseling and/or coordination of care with other physicians, other qualified health care professionals, or agencies are provided consistent with the nature of the problem(s) and the patient's and/or family's needs. Usually, the presenting problem(s) are self limited or minor."
99282,1497708473,,"Emergency department visit for the evaluation and management of a patient, which requires these 3 key components: An expanded problem focused history; An expanded problem focused examination; and Medical decision making of low complexity. Counseling and/or coordination of care with other physicians, other qualified health care professionals, or agencies are provided consistent with the nature of the problem(s) and the patient's and/or family's needs. Usually, the presenting problem(s) are of low to moderate severity."
99283,1497708473,,"Emergency department visit for the evaluation and management of a patient, which requires these 3 key components: An expanded problem focused history; An expanded problem focused examination; and Medical decision making of moderate complexity. Counseling and/or coordination of care with other physicians, other qualified health care professionals, or agencies are provided consistent with the nature of the problem(s) and the patient's and/or family's needs. Usually, the presenting problem(s) are of moderate severity."
99284,1497708473,,"Emergency department visit for the evaluation and management of a patient, which requires these 3 key components: A detailed history; A detailed examination; and Medical decision making of moderate complexity. Counseling and/or coordination of care with other physicians, other qualified health care professionals, or agencies are provided consistent with the nature of the problem(s) and the patient's and/or family's needs. Usually, the presenting problem(s) are of high severity, and require urgent evaluation by the physician, or other qualified health care professionals but do not pose an immediate significant threat to life or physiologic function."
99285,1497708473,,"Emergency department visit for the evaluation and management of a patient, which requires these 3 key components within the constraints imposed by the urgency of the patient's clinical condition and/or mental status: A comprehensive history; A comprehensive examination; and Medical decision making of high complexity. Counseling and/or coordination of care with other physicians, other qualified health care professionals, or agencies are provided consistent with the nature of the problem(s) and the patient's and/or family's needs. Usually, the presenting problem(s) are of high severity and pose an immediate significant threat to life or physiologic function."
99406,1497708473,,"Smoking and tobacco use cessation counseling visit; intermediate, greater than 3 minutes up to 10 minutes"
99407,1497708473,,"Smoking and tobacco use cessation counseling visit; intensive, greater than 10 minutes"
A4642,1497708473,,"Indium In-111 satumomab pendetide, diagnostic, per study dose, up to 6 mCi"
A4649,1497708473,,Surgical supply; miscellaneous
A6011,1497708473,,"Collagen based wound filler, gel/paste, per g of collagen"
A6021,1497708473,,"Collagen dressing, sterile, size 16 sq in or less, each"
A6196,1497708473,,"Alginate or other fiber gelling dressing, wound cover, sterile, pad size 16 sq in or less, each dressing"
A6197,1497708473,,"Alginate or other fiber gelling dressing, wound cover, sterile, pad size more than 16 sq in but less than or equal to 48 sq in, each dressing"
A6206,1497708473,,"Contact layer, sterile, 16 sq in or less, each dressing"
A6209,1497708473,,"Foam dressing, wound cover, sterile, pad size 16 sq in or less, without adhesive border, each dressing"
A6210,1497708473,,"Foam dressing, wound cover, sterile, pad size more than 16 sq in but less than or equal to 48 sq in, without adhesive border, each dressing"
A6212,1497708473,,"Foam dressing, wound cover, sterile, pad size 16 sq in or less, with any size adhesive border, each dressing"
A6219,1497708473,,"Gauze, nonimpregnated, sterile, pad size 16 sq in or less, with any size adhesive border, each dressing"
A6222,1497708473,,"Gauze, impregnated with other than water, normal saline, or hydrogel, sterile, pad size 16 sq in or less, without adhesive border, each dressing"
A6223,1497708473,,"Gauze, impregnated with other than water, normal saline, or hydrogel, sterile, pad size more than 16 sq in but less than or equal to 48 sq in, without adhesive border, each dressing"
A6234,1497708473,,"Hydrocolloid dressing, wound cover, sterile, pad size 16 sq in or less, without adhesive border, each dressing"
A6242,1497708473,,"Hydrogel dressing, wound cover, sterile, pad size 16 sq in or less, without adhesive border, each dressing"
A6243,1497708473,,"Hydrogel dressing, wound cover, sterile, pad size more than 16 sq in but less than or equal to 48 sq in, without adhesive border, each dressing"
A6248,1497708473,,"Hydrogel dressing, wound filler, gel, per fl oz"
A6258,1497708473,,"Transparent film, sterile, more than 16 sq in but less than or equal to 48 sq in, each dressing"
A6407,1497708473,,"Packing strips, nonimpregnated, sterile, up to 2 in in width, per linear yd"
A6441,1497708473,,"Padding bandage, nonelastic, nonwoven/nonknitted, width greater than or equal to 3 in and less than 5 in, per yd"
A6446,1497708473,,"Conforming bandage, nonelastic, knitted/woven, sterile, width greater than or equal to 3 in and less than 5 in, per yd"
A6449,1497708473,,"Light compression bandage, elastic, knitted/woven, width greater than or equal to 3 in and less than 5 in, per yd"
A6454,1497708473,,"Self-adherent bandage, elastic, nonknitted/nonwoven, width greater than or equal to 3 in and less than 5 in, per yd"
A6456,1497708473,,"Zinc paste impregnated bandage, nonelastic, knitted/woven, width greater than or equal to 3 in and less than 5 in, per yd"
A9270,1497708473,,Noncovered item or service
A9500,1497708473,,"Technetium Tc-99m sestamibi, diagnostic, per study dose"
A9503,1497708473,,"Technetium Tc-99m medronate, diagnostic, per study dose, up to 30 mCi"
A9505,1497708473,,"Thallium Tl-201 thallous chloride, diagnostic, per mCi"
A9512,1497708473,,"Technetium Tc-99m pertechnetate, diagnostic, per mCi"
A9516,1497708473,,"Iodine I-123 sodium iodide, diagnostic, per 100 mcCi, up to 999 mcCi"
A9517,1497708473,,"Iodine I-131 sodium iodide capsule(s), therapeutic, per mCi"
A9520,1497708473,,"Technetium Tc-99m, tilmanocept, diagnostic, up to 0.5 mCi"
A9521,1497708473,,"Technetium Tc-99m exametazime, diagnostic, per study dose, up to 25 mCi"
A9537,1497708473,,"Technetium Tc-99m mebrofenin, diagnostic, per study dose, up to 15 mCi"
A9539,1497708473,,"Technetium Tc-99m pentetate, diagnostic, per study dose, up to 25 mCi"
A9540,1497708473,,"Technetium Tc-99m macroaggregated albumin, diagnostic, per study dose, up to 10 mCi"
A9541,1497708473,,"Technetium Tc-99m sulfur colloid, diagnostic, per study dose, up to 20 mCi"
A9556,1497708473,,"Gallium Ga-67 citrate, diagnostic, per mCi"
A9560,1497708473,,"Technetium Tc-99m labeled red blood cells, diagnostic, per study dose, up to 30 mCi"
A9562,1497708473,,"Technetium Tc-99m mertiatide, diagnostic, per study dose, up to 15 mCi"
A9566,1497708473,,"Technetium Tc-99m fanolesomab, diagnostic, per study dose, up to 25 mCi"
A9569,1497708473,,"Technetium Tc-99m exametazime labeled autologous white blood cells, diagnostic, per study dose"
A9570,1497708473,,"Indium In-111 labeled autologous white blood cells, diagnostic, per study dose"
A9579,1497708473,,"Injection, gadolinium-based magnetic resonance contrast agent, not otherwise specified (NOS), per ml"
A9581,1497708473,,"Injection, gadoxetate disodium, 1 ml"
A9583,1497708473,,"Injection, gadofosveset trisodium, 1 ml"
C1713,1497708473,,Anchor/screw for opposing bone-to-bone or soft tissue-to-bone (implantable)
C1714,1497708473,,"Catheter, transluminal atherectomy, directional"
C1721,1497708473,,"Cardioverter-defibrillator, dual chamber (implantable)"
C1722,1497708473,,"Cardioverter-defibrillator, single chamber (implantable)"
C1724,1497708473,,"Catheter, transluminal atherectomy, rotational"
C1725,1497708473,,"Catheter, transluminal angioplasty, nonlaser (may include guidance, infusion/perfusion capability)"
C1750,1497708473,,"Catheter, hemodialysis/peritoneal, long-term"
C1751,1497708473,,"Catheter, infusion, inserted peripherally, centrally or midline (other than hemodialysis)"
C1753,1497708473,,"Catheter, intravascular ultrasound"
C1757,1497708473,,"Catheter, thrombectomy/embolectomy"
C1758,1497708473,,"Catheter, ureteral"
C1760,1497708473,,"Closure device, vascular (implantable/insertable)"
C1762,1497708473,,"Connective tissue, human (includes fascia lata)"
C1763,1497708473,,"Connective tissue, nonhuman (includes synthetic)"
C1764,1497708473,,"Event recorder, cardiac (implantable)"
C1766,1497708473,,"Introducer/sheath, guiding, intracardiac electrophysiological, steerable, other than peel-away"
C1767,1497708473,,"Generator, neurostimulator (implantable), nonrechargeable"
C1768,1497708473,,"Graft, vascular"
C1769,1497708473,,Guide wire
C1771,1497708473,,"Repair device, urinary, incontinence, with sling graft"
C1776,1497708473,,Joint device (implantable)
C1777,1497708473,,"Lead, cardioverter-defibrillator, endocardial single coil (implantable)"
C1778,1497708473,,"Lead, neurostimulator (implantable)"
C1781,1497708473,,Mesh (implantable)
C1785,1497708473,,"Pacemaker, dual chamber, rate-responsive (implantable)"
C1786,1497708473,,"Pacemaker, single chamber, rate-responsive (implantable)"
C1788,1497708473,,"Port, indwelling (implantable)"
C1874,1497708473,,"Stent, coated/covered, with delivery system"
C1876,1497708473,,"Stent, noncoated/noncovered, with delivery system"
C1878,1497708473,,"Material for vocal cord medialization, synthetic (implantable)"
C1882,1497708473,,"Cardioverter-defibrillator, other than single or dual chamber (implantable)"
C1884,1497708473,,Embolization protective system
C1886,1497708473,,"Catheter, extravascular tissue ablation, any modality (insertable)"
C1887,1497708473,,"Catheter, guiding (may include infusion/perfusion capability)"
C1889,1497708473,,"Implantable/insertable device, not otherwise classified"
C1894,1497708473,,"Introducer/sheath, other than guiding, other than intracardiac electrophysiological, nonlaser"
C1896,1497708473,,"Lead, cardioverter-defibrillator, other than endocardial single or dual coil (implantable)"
C1898,1497708473,,"Lead, pacemaker, other than transvenous VDD single pass"
C1900,1497708473,,"Lead, left ventricular coronary venous system"
C2617,1497708473,,"Stent, noncoronary, temporary, without delivery system"
C2621,1497708473,,"Pacemaker, other than single or dual chamber (implantable)"
C2625,1497708473,,"Stent, noncoronary, temporary, with delivery system"
C2627,1497708473,,"Catheter, suprapubic/cystoscopic"
C8909,1497708473,,"Magnetic resonance angiography with contrast, chest (excluding myocardium)"
C8924,1497708473,,"Transthoracic echocardiography (TTE) with contrast, or without contrast followed by with contrast, real-time with image documentation (2D), includes M-mode recording when performed, follow-up or limited study"
C8925,1497708473,,"Transesophageal echocardiography (TEE) with contrast, or without contrast followed by with contrast, real time with image documentation (2D) (with or without M-mode recording); including probe placement, image acquisition, interpretation and report"
C8929,1497708473,,"Transthoracic echocardiography (TTE) with contrast, or without contrast followed by with contrast, real-time with image documentation (2D), includes M-mode recording, when performed, complete, with spectral doppler echocardiography, and with color flow doppler echocardiography"
C9359,1497708473,,"Porous purified collagen matrix bone void filler (Integra Mozaik Osteoconductive Scaffold Putty, Integra OS Osteoconductive Scaffold Putty), per 0.5 cc"
C9600,1497708473,,"Percutaneous transcatheter placement of drug eluting intracoronary stent(s), with coronary angioplasty when performed; single major coronary artery or branch"
C9601,1497708473,,"Percutaneous transcatheter placement of drug-eluting intracoronary stent(s), with coronary angioplasty when performed; each additional branch of a major coronary artery (list separately in addition to code for primary procedure)"
C9604,1497708473,,"Percutaneous transluminal revascularization of or through coronary artery bypass graft (internal mammary, free arterial, venous), any combination of drug-eluting intracoronary stent, atherectomy and angioplasty, including distal protection when performed; single vessel"
